,spx,dax,ftse,nikkei
,,,,
Date,,,,
1995-06-15,537.1199951171875,2124.840087890625,3370.39990234375,14867.259765625
1995-06-16,539.8300170898438,2125.06005859375,3366.10009765625,14703.169921875
1995-06-19,545.219970703125,2154.1298828125,3381.300048828125,14700.0595703125
1995-06-20,544.97998046875,2140.360107421875,3377.199951171875,14665.7001953125
1995-06-21,543.97998046875,2144.8798828125,3378.300048828125,14951.2099609375
1995-06-22,551.0700073242188,2162.389892578125,3403.800048828125,14926.3701171875
1995-06-23,549.7100219726562,2138.219970703125,3379.39990234375,15265.1796875
1995-06-26,544.1300048828125,2137.360107421875,3309.199951171875,15145.3603515625
1995-06-27,542.4299926757812,2128.989990234375,3313.199951171875,14759.0498046875
1995-06-28,544.72998046875,2091.300048828125,3282.699951171875,14618.0703125
1995-06-29,543.8699951171875,2094.679931640625,3294.0,14507.169921875
1995-06-30,544.75,2089.0400390625,3314.60009765625,14517.400390625
1995-07-03,547.0900268554688,2099.679931640625,3323.699951171875,14485.41015625
1995-07-04,547.0900268554688,2110.1298828125,3349.199951171875,14755.740234375
1995-07-05,547.260009765625,2117.6298828125,3394.89990234375,14830.4404296875
1995-07-06,553.989990234375,2111.35009765625,3388.300048828125,15256.8896484375
1995-07-07,556.3699951171875,2163.3701171875,3462.89990234375,16213.080078125
1995-07-10,557.1900024414062,2184.389892578125,3455.0,16242.66015625
1995-07-11,554.780029296875,2194.14990234375,3464.0,16588.189453125
1995-07-12,560.8900146484375,2200.320068359375,3450.60009765625,16605.740234375
1995-07-13,561.0,2193.719970703125,3447.199951171875,16505.669921875
1995-07-14,559.8900146484375,2191.25,3429.199951171875,16517.69921875
1995-07-17,562.719970703125,2201.360107421875,3442.60009765625,16842.470703125
1995-07-18,558.4600219726562,2183.7099609375,3420.699951171875,16574.349609375
1995-07-19,550.97998046875,2195.31005859375,3405.300048828125,16422.439453125
1995-07-20,553.5399780273438,2183.52001953125,3400.39990234375,16453.419921875
1995-07-21,553.6199951171875,2196.5400390625,3413.10009765625,16589.08984375
1995-07-24,556.6300048828125,2232.02001953125,3431.60009765625,16591.5
1995-07-25,561.0999755859375,2232.22998046875,3432.89990234375,16148.400390625
1995-07-26,561.6099853515625,2237.72998046875,3454.300048828125,16387.25
1995-07-27,565.219970703125,2239.360107421875,3458.300048828125,16625.189453125
1995-07-28,562.9299926757812,2217.909912109375,3468.89990234375,16649.44921875
1995-07-31,562.0599975585938,2222.510009765625,3463.300048828125,16677.529296875
1995-08-01,559.6400146484375,2211.260009765625,3449.89990234375,16358.5703125
1995-08-02,558.7999877929688,2249.60009765625,3499.89990234375,16720.75
1995-08-03,558.75,2234.860107421875,3475.60009765625,16893.7109375
1995-08-04,558.9400024414062,2236.679931640625,3482.39990234375,16741.19921875
1995-08-07,560.030029296875,2244.56005859375,3483.5,16615.4609375
1995-08-08,560.3900146484375,2236.889892578125,3468.800048828125,16838.970703125
1995-08-09,559.7100219726562,2222.280029296875,3468.300048828125,16789.330078125
1995-08-10,557.4500122070312,2236.719970703125,3474.699951171875,16728.970703125
1995-08-11,555.1099853515625,2228.43994140625,3467.5,16792.33984375
1995-08-14,559.739990234375,2211.030029296875,3441.39990234375,16916.5703125
1995-08-15,558.5700073242188,2236.72998046875,3444.39990234375,17452.720703125
1995-08-16,559.969970703125,2251.639892578125,3465.10009765625,18158.73046875
1995-08-17,559.0399780273438,2253.929931640625,3470.60009765625,18149.69921875
1995-08-18,559.2100219726562,2265.860107421875,3509.800048828125,18032.490234375
1995-08-21,558.1099853515625,2269.60009765625,3535.699951171875,17871.05078125
1995-08-22,559.52001953125,2258.969970703125,3530.199951171875,17877.76953125
1995-08-23,557.1400146484375,2262.659912109375,3515.89990234375,17731.98046875
1995-08-24,557.4600219726562,2253.909912109375,3520.0,17921.990234375
1995-08-25,560.0999755859375,2257.340087890625,3524.89990234375,17770.6796875
1995-08-28,559.0499877929688,2240.31005859375,3524.89990234375,17847.2890625
1995-08-29,560.0,2230.27001953125,3502.60009765625,18135.16015625
1995-08-30,560.9199829101562,2251.300048828125,3504.0,17983.859375
1995-08-31,561.8800048828125,2234.22998046875,3477.800048828125,18117.220703125
1995-09-01,563.8400268554688,2242.760009765625,3509.39990234375,18120.73046875
1995-09-04,563.8400268554688,2263.080078125,3522.699951171875,17748.51953125
1995-09-05,569.1699829101562,2266.570068359375,3532.39990234375,17794.0390625
1995-09-06,570.1699829101562,2266.3701171875,3557.699951171875,17620.380859375
1995-09-07,570.2899780273438,2269.010009765625,3545.60009765625,17621.1796875
1995-09-08,572.6799926757812,2266.77001953125,3554.5,18279.55078125
1995-09-11,573.9099731445312,2268.260009765625,3549.300048828125,18486.109375
1995-09-12,576.510009765625,2266.070068359375,3535.89990234375,18472.169921875
1995-09-13,578.77001953125,2300.719970703125,3570.800048828125,18614.259765625
1995-09-14,583.6099853515625,2300.2900390625,3565.39990234375,18758.55078125
1995-09-15,583.3499755859375,2305.580078125,3564.60009765625,18758.55078125
1995-09-18,582.77001953125,2289.489990234375,3533.300048828125,18319.16015625
1995-09-19,584.2000122070312,2306.659912109375,3541.39990234375,18474.380859375
1995-09-20,586.77001953125,2294.14990234375,3561.5,18198.640625
1995-09-21,583.0,2275.719970703125,3557.89990234375,18034.7890625
1995-09-22,581.72998046875,2204.43994140625,3514.800048828125,17713.9296875
1995-09-25,581.8099975585938,2212.969970703125,3507.0,17566.4296875
1995-09-26,581.4099731445312,2232.02001953125,3523.300048828125,17921.98046875
1995-09-27,581.0399780273438,2190.89990234375,3485.0,18262.4296875
1995-09-28,585.8699951171875,2184.239990234375,3479.0,18022.859375
1995-09-29,584.4099731445312,2201.27001953125,3508.199951171875,17913.060546875
1995-10-02,581.719970703125,2197.010009765625,3520.199951171875,17739.83984375
1995-10-03,582.3400268554688,2197.010009765625,3524.199951171875,18142.990234375
1995-10-04,581.469970703125,2211.60009765625,3544.10009765625,18145.080078125
1995-10-05,582.6300048828125,2191.5400390625,3544.39990234375,18220.41015625
1995-10-06,582.489990234375,2176.35009765625,3526.5,18506.279296875
1995-10-09,578.3699951171875,2157.409912109375,3510.300048828125,18176.26953125
1995-10-10,577.52001953125,2137.010009765625,3460.10009765625,18176.26953125
1995-10-11,579.4600219726562,2153.56005859375,3474.300048828125,17891.189453125
1995-10-12,583.0999755859375,2159.72998046875,3523.800048828125,17971.400390625
1995-10-13,584.5,2206.110107421875,3568.0,17880.830078125
1995-10-16,583.030029296875,2193.85009765625,3557.300048828125,18016.439453125
1995-10-17,586.780029296875,2185.52001953125,3562.199951171875,17916.599609375
1995-10-18,587.4400024414062,2197.570068359375,3593.0,17895.970703125
1995-10-19,590.6500244140625,2176.090087890625,3578.60009765625,17955.359375
1995-10-20,587.4600219726562,2148.1201171875,3551.39990234375,18157.330078125
1995-10-23,585.0599975585938,2116.860107421875,3531.5,18156.240234375
1995-10-24,586.5399780273438,2114.8798828125,3535.300048828125,18014.25
1995-10-25,582.469970703125,2140.739990234375,3537.800048828125,17970.810546875
1995-10-26,576.719970703125,2142.739990234375,3519.60009765625,17726.6796875
1995-10-27,579.7000122070312,2112.010009765625,3497.89990234375,17337.189453125
1995-10-30,583.25,2149.7099609375,3510.0,17509.169921875
1995-10-31,581.5,2165.760009765625,3529.10009765625,17654.640625
1995-11-01,584.219970703125,2182.110107421875,3518.699951171875,17474.490234375
1995-11-02,589.719970703125,2180.489990234375,3523.0,18028.80078125
1995-11-03,590.5700073242188,2169.68994140625,3500.39990234375,18028.80078125
1995-11-06,588.4600219726562,2168.570068359375,3514.800048828125,18036.970703125
1995-11-07,586.3200073242188,2174.27001953125,3522.39990234375,18021.220703125
1995-11-08,591.7100219726562,2184.050048828125,3537.10009765625,17863.2890625
1995-11-09,593.260009765625,2182.469970703125,3541.60009765625,17821.0390625
1995-11-10,592.719970703125,2174.780029296875,3523.39990234375,17843.560546875
1995-11-13,592.2999877929688,2195.14990234375,3536.800048828125,17789.4609375
1995-11-14,589.2899780273438,2197.340087890625,3547.89990234375,17802.509765625
1995-11-15,593.9600219726562,2196.639892578125,3571.39990234375,17682.740234375
1995-11-16,597.3400268554688,2202.5,3610.800048828125,17939.51953125
1995-11-17,600.0700073242188,2196.590087890625,3609.199951171875,18151.16015625
1995-11-20,596.8499755859375,2204.010009765625,3628.800048828125,18383.8203125
1995-11-21,600.239990234375,2201.89990234375,3604.10009765625,18384.3203125
1995-11-22,598.4000244140625,2194.530029296875,3632.39990234375,18239.83984375
1995-11-23,598.4000244140625,2197.260009765625,3602.5,18239.83984375
1995-11-24,599.969970703125,2210.919921875,3624.0,18215.23046875
1995-11-27,601.3200073242188,2247.969970703125,3649.0,18543.140625
1995-11-28,606.4500122070312,2242.909912109375,3648.800048828125,18688.419921875
1995-11-29,607.6400146484375,2249.75,3655.5,18533.98046875
1995-11-30,605.3699951171875,2254.949951171875,3664.300048828125,18744.419921875
1995-12-01,606.97998046875,2266.56005859375,3680.39990234375,18833.099609375
1995-12-04,613.6799926757812,2261.080078125,3669.699951171875,18897.369140625
1995-12-05,617.6799926757812,2269.340087890625,3664.199951171875,18879.529296875
1995-12-06,620.1799926757812,2274.93994140625,3662.800048828125,19067.859375
1995-12-07,616.1699829101562,2260.6201171875,3639.5,19412.3203125
1995-12-08,617.47998046875,2277.699951171875,3630.0,19286.970703125
1995-12-11,619.52001953125,2280.389892578125,3652.10009765625,19226.779296875
1995-12-12,618.780029296875,2278.639892578125,3654.89990234375,19312.76953125
1995-12-13,621.6900024414062,2283.260009765625,3662.39990234375,19283.48046875
1995-12-14,616.9199829101562,2286.2099609375,3671.60009765625,19499.30078125
1995-12-15,616.3400268554688,2283.840087890625,3642.60009765625,19346.55078125
1995-12-18,606.8099975585938,2240.239990234375,3596.10009765625,19311.080078125
1995-12-19,611.9299926757812,2241.429931640625,3576.89990234375,19140.490234375
1995-12-20,605.9400024414062,2268.070068359375,3613.699951171875,19448.58984375
1995-12-21,610.489990234375,2268.35009765625,3633.300048828125,19653.25
1995-12-22,611.9500122070312,2280.81005859375,3658.300048828125,19744.419921875
1995-12-25,611.9500122070312,2280.81005859375,3658.300048828125,19775.41015625
1995-12-26,614.2999877929688,2280.81005859375,3658.300048828125,19904.720703125
1995-12-27,614.530029296875,2280.43994140625,3676.39990234375,20011.759765625
1995-12-28,614.1199951171875,2273.89990234375,3676.699951171875,19873.130859375
1995-12-29,615.9299926757812,2260.68994140625,3689.300048828125,19868.150390625
1996-01-01,615.9299926757812,2260.68994140625,3689.300048828125,19868.150390625
1996-01-02,620.72998046875,2307.699951171875,3687.89990234375,19868.150390625
1996-01-03,621.3200073242188,2326.179931640625,3715.60009765625,19868.150390625
1996-01-04,617.7000122070312,2332.81005859375,3714.10009765625,20618.0
1996-01-05,616.7100219726562,2315.659912109375,3704.5,20669.029296875
1996-01-08,618.4600219726562,2336.760009765625,3720.60009765625,20563.580078125
1996-01-09,609.4500122070312,2351.469970703125,3700.300048828125,20652.080078125
1996-01-10,598.47998046875,2340.31005859375,3671.5,20612.3203125
1996-01-11,602.6900024414062,2330.97998046875,3654.89990234375,20377.919921875
1996-01-12,601.8099975585938,2353.889892578125,3657.300048828125,20287.419921875
1996-01-15,599.8200073242188,2361.3798828125,3662.699951171875,20287.419921875
1996-01-16,608.4400024414062,2379.429931640625,3710.60009765625,20567.0703125
1996-01-17,606.3699951171875,2375.6298828125,3704.199951171875,20570.259765625
1996-01-18,608.239990234375,2389.6201171875,3748.699951171875,20370.0390625
1996-01-19,611.8300170898438,2400.580078125,3748.39990234375,20365.759765625
1996-01-22,613.4000244140625,2391.739990234375,3754.199951171875,20196.529296875
1996-01-23,612.7899780273438,2393.1201171875,3735.0,20080.919921875
1996-01-24,619.9600219726562,2436.679931640625,3758.199951171875,20312.740234375
1996-01-25,617.030029296875,2437.02001953125,3734.199951171875,20414.689453125
1996-01-26,621.6199951171875,2449.7099609375,3734.699951171875,20663.83984375
1996-01-29,624.219970703125,2437.699951171875,3734.60009765625,20589.19921875
1996-01-30,630.1500244140625,2456.090087890625,3735.300048828125,20722.439453125
1996-01-31,636.02001953125,2463.0,3759.300048828125,20812.740234375
1996-02-01,638.4600219726562,2472.530029296875,3752.800048828125,20935.119140625
1996-02-02,635.8400268554688,2459.81005859375,3781.300048828125,20904.029296875
1996-02-05,641.4299926757812,2416.840087890625,3746.60009765625,20653.380859375
1996-02-06,646.3300170898438,2437.97998046875,3747.5,20751.150390625
1996-02-07,649.9299926757812,2442.429931640625,3726.10009765625,20943.490234375
1996-02-08,656.0700073242188,2411.489990234375,3708.39990234375,21118.30078125
1996-02-09,656.3699951171875,2435.070068359375,3716.300048828125,20934.8203125
1996-02-12,661.4500122070312,2428.590087890625,3726.60009765625,20934.8203125
1996-02-13,660.510009765625,2436.090087890625,3747.60009765625,20784.23046875
1996-02-14,655.5800170898438,2427.77001953125,3745.0,20943.58984375
1996-02-15,651.3200073242188,2426.510009765625,3779.800048828125,20886.189453125
1996-02-16,647.97998046875,2423.60009765625,3770.89990234375,20802.76953125
1996-02-19,647.97998046875,2387.60009765625,3744.300048828125,20721.25
1996-02-20,640.6500244140625,2373.010009765625,3714.60009765625,20655.669921875
1996-02-21,648.0999755859375,2401.590087890625,3725.60009765625,20372.23046875
1996-02-22,658.8599853515625,2421.929931640625,3740.0,20340.939453125
1996-02-23,659.0800170898438,2449.52001953125,3740.300048828125,20300.380859375
1996-02-26,650.4600219726562,2438.72998046875,3704.199951171875,20480.26953125
1996-02-27,647.239990234375,2449.090087890625,3715.89990234375,20000.400390625
1996-02-28,644.75,2486.949951171875,3738.199951171875,19919.970703125
1996-02-29,640.4299926757812,2485.179931640625,3727.60009765625,20125.369140625
1996-03-01,644.3699951171875,2488.85009765625,3752.699951171875,20168.630859375
1996-03-04,650.8099975585938,2486.830078125,3768.60009765625,20063.880859375
1996-03-05,655.7899780273438,2472.52001953125,3777.10009765625,20183.869140625
1996-03-06,652.0,2471.3798828125,3758.89990234375,20241.1796875
1996-03-07,653.6500244140625,2479.3798828125,3758.199951171875,19957.150390625
1996-03-08,633.5,2448.800048828125,3710.300048828125,20155.869140625
1996-03-11,640.02001953125,2419.719970703125,3674.5,19796.2890625
1996-03-12,637.0900268554688,2415.2900390625,3639.5,19950.26953125
1996-03-13,638.5499877929688,2417.0,3640.300048828125,19734.69921875
1996-03-14,640.8699951171875,2432.4599609375,3681.800048828125,19923.66015625
1996-03-15,641.4299926757812,2458.0,3644.800048828125,20190.849609375
1996-03-18,652.6500244140625,2472.550048828125,3669.60009765625,20285.130859375
1996-03-19,651.6900024414062,2484.739990234375,3693.0,20442.599609375
1996-03-20,649.97998046875,2491.72998046875,3685.39990234375,20442.599609375
1996-03-21,649.1900024414062,2505.320068359375,3698.300048828125,20727.529296875
1996-03-22,650.6199951171875,2479.840087890625,3707.0,20700.919921875
1996-03-25,650.0399780273438,2514.800048828125,3681.89990234375,20915.439453125
1996-03-26,652.969970703125,2505.780029296875,3660.89990234375,21014.76953125
1996-03-27,648.9099731445312,2523.81005859375,3672.39990234375,21329.98046875
1996-03-28,648.9400024414062,2502.93994140625,3672.60009765625,21295.8203125
1996-03-29,645.5,2489.35009765625,3699.699951171875,21406.849609375
1996-04-01,653.72998046875,2500.75,3718.39990234375,21560.390625
1996-04-02,655.260009765625,2508.110107421875,3728.5,21600.080078125
1996-04-03,655.8800048828125,2489.52001953125,3725.10009765625,21464.73046875
1996-04-04,655.8599853515625,2498.75,3755.60009765625,21471.16015625
1996-04-05,655.8599853515625,2498.75,3755.60009765625,21695.83984375
1996-04-08,644.239990234375,2498.75,3755.60009765625,21424.240234375
1996-04-09,642.1900024414062,2510.81005859375,3758.60009765625,21744.169921875
1996-04-10,633.5,2525.590087890625,3767.39990234375,21791.69921875
1996-04-11,631.1799926757812,2508.1201171875,3744.199951171875,21694.4296875
1996-04-12,636.7100219726562,2526.739990234375,3766.800048828125,21660.470703125
1996-04-15,642.489990234375,2540.7900390625,3790.5,21883.0390625
